Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Grupo;Valor_Total
Apartamento;Méier;1;1;0;54;1200.0;534.0;10.0;Apartamento;1744.0
Apartamento;Barra da Tijuca;3;0;1;112;3600.0;1754.0;2320.0;Apartamento;7674.0
Apartamento;Barra da Tijuca;1;1;0;64;2200.0;1278.0;0.0;Apartamento;3478.0
Apartamento;Botafogo;3;1;1;110;3000.0;800.0;100.0;Apartamento;3900.0
Apartamento;Barra da Tijuca;2;1;2;110;5450.0;2600.0;500.0;Apartamento;8550.0
Apartamento;Copacabana;3;1;0;120;3650.0;1300.0;155.0;Apartamento;5105.0
Apartamento;Barra da Tijuca;2;2;1;110;5000.0;2300.0;650.0;Apartamento;7950.0
Apartamento;Barra da Tijuca;2;1;0;52;2100.0;698.0;860.0;Apartamento;3658.0
Apartamento;Copacabana;3;1;0;95;3250.0;986.0;0.0;Apartamento;4236.0
Apartamento;Maracanã;2;1;1;75;2200.0;820.0;98.0;Apartamento;3118.0
Casa;Joá;3;7;3;340;7500.0;1900.0;970.0;Casa;10370.0
Apartamento;Recreio dos Bandeirantes;3;2;2;126;3000.0;420.0;310.0;Apartamento;3730.0
Apartamento;Flamengo;1;0;0;38;1200.0;640.0;55.0;Apartamento;1895.0
Apartamento;Tanque;3;1;1;75;1400.0;650.0;0.0;Apartamento;2050.0
Apartamento;Tijuca;2;1;1;116;2600.0;850.0;0.0;Apartamento;3450.0
Apartamento;Recreio dos Bandeirantes;2;0;1;86;1500.0;468.0;155.0;Apartamento;2123.0
Apartamento;Tijuca;3;1;0;129;1600.0;850.0;116.0;Apartamento;2566.0
Apartamento;Tijuca;1;0;1;62;1800.0;550.0;0.0;Apartamento;2350.0
Apartamento;Barra da Tijuca;4;4;1;330;20000.0;4845.0;1457.0;Apartamento;26302.0
Apartamento;Recreio dos Bandeirantes;2;2;1;88;2000.0;706.0;168.0;Apartamento;2874.0
Apartamento;Barra da Tijuca;2;1;0;59;1600.0;660.0;50.0;Apartamento;2310.0
Casa;Tijuca;7;4;0;400;10000.0;0.0;283.0;Casa;10283.0
Apartamento;Padre Miguel;2;0;0;50;700.0;30.0;0.0;Apartamento;730.0
Quitinete;Copacabana;0;0;0;40;1550.0;614.0;25.0;Apartamento;2189.0
Apartamento;Copacabana;3;1;0;330;5500.0;2300.0;0.0;Apartamento;7800.0
Quitinete;Botafogo;1;0;0;35;1600.0;400.0;0.0;Apartamento;2000.0
Apartamento;Tijuca;2;1;1;70;1300.0;1250.0;100.0;Apartamento;2650.0
Apartamento;Botafogo;3;1;1;105;5800.0;1353.0;281.0;Apartamento;7434.0
Apartamento;Tijuca;2;0;0;61;1500.0;640.0;5490.0;Apartamento;7630.0
Casa;Campo Grande;2;1;2;74;1200.0;0.0;0.0;Casa;1200.0
Apartamento;Vila da Penha;2;1;0;72;1300.0;700.0;100.0;Apartamento;2100.0
Apartamento;Tijuca;2;0;0;80;1200.0;580.0;0.0;Apartamento;1780.0
Apartamento;Leblon;4;2;1;179;5500.0;3990.0;485.0;Apartamento;9975.0
Apartamento;Barra da Tijuca;2;2;2;85;4000.0;2100.0;389.0;Apartamento;6489.0
Apartamento;Barra da Tijuca;4;3;4;231;15000.0;2604.0;472.0;Apartamento;18076.0
Flat;Leblon;2;1;1;75;6500.0;2200.0;170.0;Apartamento;8870.0
Apartamento;Tijuca;3;2;1;92;1900.0;900.0;0.0;Apartamento;2800.0
Apartamento;Copacabana;4;0;0;200;4800.0;1700.0;314.0;Apartamento;6814.0
Apartamento;Ipanema;3;2;1;160;8000.0;2200.0;0.0;Apartamento;10200.0
Apartamento;Recreio dos Bandeirantes;2;1;1;79;1800.0;610.0;150.0;Apartamento;2560.0
Apartamento;Botafogo;3;1;0;112;3000.0;1228.0;163.0;Apartamento;4391.0
Apartamento;Madureira;1;1;0;60;650.0;220.0;0.0;Apartamento;870.0
Apartamento;Copacabana;1;0;0;38;1300.0;482.0;0.0;Apartamento;1782.0
Apartamento;Leblon;3;1;1;130;6000.0;2600.0;390.0;Apartamento;8990.0
Apartamento;Barra da Tijuca;2;0;1;85;2500.0;2000.0;299.0;Apartamento;4799.0
Apartamento;Vila da Penha;1;1;0;48;1100.0;150.0;0.0;Apartamento;1250.0
Apartamento;Grajaú;2;1;0;60;1300.0;879.0;72.0;Apartamento;2251.0
Apartamento;Centro;1;0;0;34;1000.0;600.0;129.0;Apartamento;1729.0
Apartamento;Leblon;3;1;1;81;3500.0;1212.0;295.0;Apartamento;5007.0
Apartamento;Ipanema;3;1;0;97;4000.0;1157.0;0.0;Apartamento;5157.0
Casa;Santa Teresa;1;0;0;60;1300.0;0.0;85.0;Casa;1385.0
Apartamento;Glória;1;1;0;75;1900.0;800.0;188.0;Apartamento;2888.0
Apartamento;Leme;3;1;0;240;9200.0;1980.0;608.0;Apartamento;11788.0
Apartamento;Leblon;2;2;1;120;5500.0;1300.0;430.0;Apartamento;7230.0
Apartamento;Engenho Novo;2;1;0;42;750.0;365.0;0.0;Apartamento;1115.0
Apartamento;Lagoa;3;4;3;240;7000.0;3200.0;650.0;Apartamento;10850.0
Apartamento;Copacabana;3;1;1;130;5000.0;1100.0;0.0;Apartamento;6100.0
Apartamento;Leblon;4;2;2;300;25000.0;2600.0;500.0;Apartamento;28100.0
Apartamento;Recreio dos Bandeirantes;3;2;2;120;4000.0;1150.0;1500.0;Apartamento;6650.0
Apartamento;Lagoa;3;2;1;250;9000.0;1900.0;580.0;Apartamento;11480.0
Casa;Cosme Velho;6;4;1;641;15000.0;900.0;1000.0;Casa;16900.0
Apartamento;Cachambi;2;2;0;60;1300.0;630.0;74.0;Apartamento;2004.0
Apartamento;Rocha;2;0;0;67;900.0;226.0;16.0;Apartamento;1142.0
Apartamento;Barra da Tijuca;3;2;2;100;2800.0;1400.0;210.0;Apartamento;4410.0
Casa de Condomínio;Freguesia (Jacarepaguá);5;3;1;118;2500.0;1220.0;152.0;Casa;3872.0
Apartamento;Barra da Tijuca;1;0;0;60;1300.0;1695.0;247.0;Apartamento;3242.0
Apartamento;Barra da Tijuca;3;2;2;170;4900.0;2060.0;510.0;Apartamento;7470.0
Apartamento;Vila Isabel;2;1;0;67;1200.0;450.0;97.0;Apartamento;1747.0
Casa de Vila;Santa Teresa;2;0;0;46;2000.0;0.0;0.0;Casa;2000.0
Apartamento;Lagoa;2;1;1;160;7000.0;1630.0;507.0;Apartamento;9137.0
Apartamento;Botafogo;1;1;0;60;2000.0;750.0;89.0;Apartamento;2839.0
Apartamento;Quintino Bocaiúva;2;1;0;58;690.0;420.0;0.0;Apartamento;1110.0
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1790.0;196.0;Apartamento;5486.0
Apartamento;Grajaú;2;1;1;70;1700.0;840.0;24.0;Apartamento;2564.0
Apartamento;Copacabana;1;0;1;48;2200.0;509.0;18.0;Apartamento;2727.0
Apartamento;Barra da Tijuca;2;1;1;60;2900.0;2610.0;433.0;Apartamento;5943.0
Apartamento;Ipanema;2;1;2;95;8300.0;3280.0;0.0;Apartamento;11580.0
Apartamento;Ipanema;3;0;0;85;4000.0;640.0;162.0;Apartamento;4802.0
Apartamento;Curicica;2;1;0;46;1000.0;505.0;51.0;Apartamento;1556.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1790.0;790.0;320.0;Apartamento;2900.0
Apartamento;Barra da Tijuca;4;3;4;346;25000.0;2965.0;2254.0;Apartamento;30219.0
Apartamento;Barra da Tijuca;3;2;1;236;5000.0;1200.0;8000.0;Apartamento;14200.0
Apartamento;Barra da Tijuca;2;1;1;84;2200.0;1736.0;260.0;Apartamento;4196.0
Apartamento;Flamengo;3;0;0;100;2200.0;720.0;193.0;Apartamento;3113.0
Apartamento;Flamengo;3;1;2;160;3800.0;900.0;129.0;Apartamento;4829.0
Quitinete;Copacabana;0;0;0;31;1100.0;617.0;56.0;Apartamento;1773.0
Apartamento;Lagoa;3;1;1;110;4500.0;1200.0;200.0;Apartamento;5900.0
Apartamento;Maria da Graça;2;0;1;50;1200.0;521.0;0.0;Apartamento;1721.0
Apartamento;Copacabana;2;0;0;82;2850.0;650.0;150.0;Apartamento;3650.0
Apartamento;Barra da Tijuca;3;1;1;90;1800.0;930.0;234.0;Apartamento;2964.0
Apartamento;Recreio dos Bandeirantes;2;0;1;91;1900.0;1102.0;150.0;Apartamento;3152.0
Apartamento;Lagoa;2;0;0;59;3500.0;900.0;193.0;Apartamento;4593.0
Apartamento;Lagoa;3;2;3;125;4890.0;1750.0;435.0;Apartamento;7075.0
Apartamento;Copacabana;1;0;0;30;1500.0;500.0;40.0;Apartamento;2040.0
Apartamento;Barra da Tijuca;4;2;2;133;3500.0;1600.0;260.0;Apartamento;5360.0
Apartamento;Leblon;2;0;0;94;6000.0;1200.0;275.0;Apartamento;7475.0
Casa;Recreio dos Bandeirantes;5;3;4;217;11000.0;1248.0;3242.0;Casa;15490.0
Apartamento;Tijuca;2;0;0;67;1600.0;566.0;51.0;Apartamento;2217.0
Apartamento;Flamengo;3;0;3;300;6500.0;1450.0;300.0;Apartamento;8250.0
Apartamento;Jacarepaguá;3;1;1;85;2200.0;600.0;60.0;Apartamento;2860.0
Apartamento;Barra da Tijuca;2;1;0;80;2300.0;980.0;172.0;Apartamento;3452.0
Flat;Copacabana;2;1;2;80;3500.0;1800.0;490.0;Apartamento;5790.0
Apartamento;Recreio dos Bandeirantes;4;4;1;400;5000.0;800.0;3500.0;Apartamento;9300.0
Quitinete;Ipanema;1;0;0;30;1500.0;641.0;76.0;Apartamento;2217.0
Apartamento;Ipanema;5;4;4;354;25000.0;4436.0;2473.0;Apartamento;31909.0
Apartamento;Laranjeiras;3;1;1;147;5300.0;1100.0;1976.0;Apartamento;8376.0
Apartamento;Botafogo;3;0;0;85;2500.0;304.0;0.0;Apartamento;2804.0
Apartamento;Barra da Tijuca;4;3;2;420;5900.0;3400.0;19000.0;Apartamento;28300.0
Apartamento;Vila Isabel;2;2;0;145;2500.0;1335.0;199.0;Apartamento;4034.0
Apartamento;Ipanema;4;1;1;220;12000.0;2300.0;1800.0;Apartamento;16100.0
Casa;Rio Comprido;6;1;0;380;2000.0;0.0;320.0;Casa;2320.0
Apartamento;Irajá;3;0;0;73;900.0;270.0;0.0;Apartamento;1170.0
Apartamento;Tijuca;2;1;0;160;2500.0;1150.0;0.0;Apartamento;3650.0
Apartamento;Botafogo;2;1;2;85;4650.0;1300.0;200.0;Apartamento;6150.0
Apartamento;Ipanema;4;1;2;200;10000.0;2800.0;745.0;Apartamento;13545.0
Apartamento;Vila Isabel;3;0;1;199;3360.0;450.0;370.0;Apartamento;4180.0
Apartamento;Ipanema;4;2;2;156;18000.0;3300.0;581.0;Apartamento;21881.0
Apartamento;Flamengo;3;1;0;250;5000.0;1550.0;50.0;Apartamento;6600.0
Apartamento;Recreio dos Bandeirantes;3;2;1;135;3500.0;1100.0;0.0;Apartamento;4600.0
Apartamento;Ipanema;2;0;0;80;3200.0;630.0;120.0;Apartamento;3950.0
Apartamento;Lagoa;4;2;1;170;4000.0;1900.0;370.0;Apartamento;6270.0
Apartamento;Botafogo;3;2;1;130;15000.0;1150.0;306.0;Apartamento;16456.0
Apartamento;Lagoa;3;1;1;116;4500.0;1464.0;0.0;Apartamento;5964.0
Quitinete;Flamengo;1;0;0;16;1100.0;344.0;25.0;Apartamento;1469.0
Apartamento;Copacabana;3;1;1;130;3200.0;1577.0;225.0;Apartamento;5002.0
Apartamento;Copacabana;1;0;1;37;1500.0;1670.0;0.0;Apartamento;3170.0
Apartamento;Grajaú;2;1;1;75;1400.0;700.0;132.0;Apartamento;2232.0
Apartamento;Laranjeiras;3;1;1;130;4000.0;1400.0;212.0;Apartamento;5612.0
Apartamento;Copacabana;1;0;0;22;1700.0;840.0;30.0;Apartamento;2570.0
Apartamento;Jacarepaguá;2;1;1;70;1100.0;829.0;0.0;Apartamento;1929.0
Casa de Vila;Encantado;2;0;0;68;1000.0;50.0;35.0;Casa;1085.0
Flat;Botafogo;1;1;1;60;2900.0;1200.0;90.0;Apartamento;4190.0
Casa de Condomínio;Barra da Tijuca;4;4;2;250;7500.0;1250.0;680.0;Casa;9430.0
Apartamento;Copacabana;3;1;3;130;8000.0;1179.0;190.0;Apartamento;9369.0
Apartamento;Copacabana;4;1;2;236;7500.0;2300.0;800.0;Apartamento;10600.0
Quitinete;Ipanema;1;0;0;38;1400.0;530.0;77.0;Apartamento;2007.0
Apartamento;Copacabana;2;1;1;81;2300.0;1083.0;0.0;Apartamento;3383.0
Casa;Santa Teresa;3;3;1;400;6000.0;0.0;0.0;Casa;6000.0
Apartamento;Recreio dos Bandeirantes;2;2;1;99;1750.0;900.0;170.0;Apartamento;2820.0
Apartamento;Copacabana;4;2;1;310;20000.0;2100.0;1000.0;Apartamento;23100.0
Apartamento;Barra da Tijuca;2;1;1;84;2500.0;1700.0;266.0;Apartamento;4466.0
Apartamento;Santa Teresa;1;0;0;50;1500.0;60.0;100.0;Apartamento;1660.0
Casa;Campo Grande;4;0;1;366;1890.0;0.0;208.0;Casa;2098.0
Casa de Condomínio;Barra da Tijuca;4;2;4;300;9000.0;970.0;637.0;Casa;10607.0
Apartamento;Vila Valqueire;2;2;1;60;1600.0;300.0;36.0;Apartamento;1936.0
Apartamento;Barra da Tijuca;2;1;1;90;3000.0;630.0;0.0;Apartamento;3630.0
Apartamento;São Conrado;4;3;2;200;5500.0;3837.0;11600.0;Apartamento;20937.0
Apartamento;Barra da Tijuca;3;2;1;107;3700.0;1490.0;306.0;Apartamento;5496.0
Apartamento;Botafogo;3;1;1;102;4500.0;1400.0;200.0;Apartamento;6100.0
Apartamento;São Conrado;4;3;4;390;15000.0;5900.0;0.0;Apartamento;20900.0
Apartamento;Olaria;2;1;0;100;1100.0;200.0;0.0;Apartamento;1300.0
Quitinete;Centro;0;0;0;30;1100.0;396.0;25.0;Apartamento;1521.0
Apartamento;Leblon;3;1;1;150;5000.0;900.0;0.0;Apartamento;5900.0
Apartamento;Tijuca;3;2;1;110;1900.0;1027.0;0.0;Apartamento;2927.0
Quitinete;Copacabana;0;0;0;15;1000.0;690.0;0.0;Apartamento;1690.0
Apartamento;Flamengo;4;1;1;270;8000.0;1550.0;660.0;Apartamento;10210.0
Apartamento;Recreio dos Bandeirantes;3;1;3;91;2100.0;473.0;0.0;Apartamento;2573.0
Apartamento;São Conrado;2;2;1;100;10000.0;2100.0;482.0;Apartamento;12582.0
Apartamento;Leme;3;0;1;124;3000.0;1000.0;264.0;Apartamento;4264.0
Quitinete;Flamengo;1;0;0;28;1300.0;365.0;0.0;Apartamento;1665.0
Apartamento;Estácio;1;1;0;50;1200.0;240.0;15.0;Apartamento;1455.0
Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;Apartamento;3578.0
Apartamento;Barra da Tijuca;3;2;1;223;7900.0;2300.0;557.0;Apartamento;10757.0
Flat;Copacabana;1;0;0;65;6000.0;1800.0;1835.0;Apartamento;9635.0
Casa de Vila;Cosme Velho;5;3;0;900;15000.0;0.0;5000.0;Casa;20000.0
Apartamento;Botafogo;3;1;1;101;5100.0;1310.0;256.0;Apartamento;6666.0
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1300.0;98.0;Apartamento;3898.0
Casa de Vila;Botafogo;3;0;0;90;2750.0;20.0;110.0;Casa;2880.0
Casa;Urca;4;1;2;320;20000.0;0.0;423.0;Casa;20423.0
Apartamento;Campo Grande;2;0;1;68;1100.0;456.0;0.0;Apartamento;1556.0
Apartamento;Recreio dos Bandeirantes;4;3;3;190;3400.0;800.0;0.0;Apartamento;4200.0
Apartamento;Laranjeiras;3;1;0;100;3800.0;950.0;0.0;Apartamento;4750.0
Apartamento;Recreio dos Bandeirantes;3;2;1;85;1600.0;900.0;159.0;Apartamento;2659.0
Casa;Vila Valqueire;2;2;0;155;1200.0;0.0;0.0;Casa;1200.0
Apartamento;Centro;1;0;0;38;800.0;383.0;0.0;Apartamento;1183.0
Casa de Condomínio;Guaratiba;3;3;2;100;1700.0;50.0;2.0;Casa;1752.0
Apartamento;Ipanema;3;1;1;140;8000.0;1750.0;440.0;Apartamento;10190.0
Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0;Apartamento;14950.0
Apartamento;Ipanema;2;2;1;75;5500.0;2700.0;290.0;Apartamento;8490.0
Apartamento;Barra da Tijuca;3;2;1;86;2500.0;1100.0;269.0;Apartamento;3869.0
Apartamento;Copacabana;3;1;0;140;3700.0;1424.0;329.0;Apartamento;5453.0
Apartamento;Jardim Carioca;3;2;1;110;2300.0;616.0;150.0;Apartamento;3066.0
Quitinete;Botafogo;1;0;0;22;1200.0;270.0;0.0;Apartamento;1470.0
Apartamento;Ipanema;4;2;2;350;19000.0;2380.0;525.0;Apartamento;21905.0
Apartamento;Barra da Tijuca;1;1;0;79;1900.0;2127.0;239.0;Apartamento;4266.0
Apartamento;Copacabana;1;1;1;41;2500.0;554.0;67.0;Apartamento;3121.0
Apartamento;Pechincha;3;2;2;152;1900.0;1151.0;1992.0;Apartamento;5043.0
Apartamento;Barra da Tijuca;3;2;1;115;3700.0;1350.0;413.0;Apartamento;5463.0
Casa de Condomínio;Barra da Tijuca;6;2;2;600;10000.0;1850.0;1040.0;Casa;12890.0
Apartamento;Copacabana;1;0;0;35;1900.0;481.0;0.0;Apartamento;2381.0
Apartamento;Lagoa;2;1;1;94;3200.0;850.0;267.0;Apartamento;4317.0
Apartamento;Freguesia (Jacarepaguá);3;2;3;116;1700.0;1120.0;212.0;Apartamento;3032.0
Casa de Condomínio;Barra da Tijuca;5;0;5;577;22000.0;1680.0;14735.0;Casa;38415.0
Apartamento;São Conrado;2;1;1;75;2200.0;1200.0;220.0;Apartamento;3620.0
Apartamento;Tijuca;2;1;0;75;1500.0;638.0;0.0;Apartamento;2138.0
Casa de Condomínio;Leblon;4;2;4;500;25000.0;2900.0;1962.0;Casa;29862.0
Apartamento;Laranjeiras;4;1;1;170;5000.0;1490.0;237.0;Apartamento;6727.0
Apartamento;Barra da Tijuca;3;2;1;127;5900.0;2460.0;789.0;Apartamento;9149.0
Apartamento;Pechincha;2;1;0;96;1500.0;500.0;814.0;Apartamento;2814.0
Apartamento;Ipanema;2;0;0;70;2900.0;900.0;150.0;Apartamento;3950.0
Apartamento;São Conrado;2;1;1;85;3300.0;1350.0;260.0;Apartamento;4910.0
Apartamento;Barra da Tijuca;5;3;3;436;15000.0;1700.0;11900.0;Apartamento;28600.0
Apartamento;Taquara;3;1;1;71;1600.0;500.0;0.0;Apartamento;2100.0
Apartamento;Barra da Tijuca;1;0;1;72;1500.0;1050.0;230.0;Apartamento;2780.0
Apartamento;Copacabana;1;1;0;60;2900.0;1200.0;0.0;Apartamento;4100.0
Apartamento;Tijuca;3;2;1;85;1800.0;757.0;65.0;Apartamento;2622.0
Apartamento;São Conrado;4;3;2;192;5500.0;3525.0;11662.0;Apartamento;20687.0
Apartamento;Itanhangá;2;1;0;65;1000.0;490.0;10.0;Apartamento;1500.0
Apartamento;Camorim;2;1;0;55;1500.0;42927.0;5140.0;Apartamento;49567.0
Apartamento;Botafogo;3;1;1;101;5100.0;1300.0;270.0;Apartamento;6670.0
Apartamento;Barra da Tijuca;3;3;3;220;6200.0;2220.0;500.0;Apartamento;8920.0
Apartamento;Laranjeiras;3;1;1;116;3800.0;975.0;212.0;Apartamento;4987.0
Apartamento;Ipanema;3;3;1;306;18000.0;3227.0;1400.0;Apartamento;22627.0
Apartamento;São Conrado;3;1;1;166;4500.0;2212.0;0.0;Apartamento;6712.0
Apartamento;Freguesia (Ilha do Governador);1;0;1;70;1500.0;150.0;0.0;Apartamento;1650.0
Apartamento;Leblon;4;2;1;210;10000.0;1780.0;700.0;Apartamento;12480.0
Apartamento;Ipanema;3;1;2;250;11000.0;3100.0;1000.0;Apartamento;15100.0
Apartamento;Barra da Tijuca;3;3;3;150;5100.0;1100.0;537.0;Apartamento;6737.0
Apartamento;Ipanema;1;0;0;36;1500.0;642.0;0.0;Apartamento;2142.0
Apartamento;Leblon;4;2;2;150;12490.0;2300.0;560.0;Apartamento;15350.0
Apartamento;Copacabana;2;1;1;148;4600.0;700.0;0.0;Apartamento;5300.0
Apartamento;Santa Teresa;2;0;0;50;1850.0;290.0;0.0;Apartamento;2140.0
Apartamento;Pechincha;2;1;0;59;950.0;365.0;36.0;Apartamento;1351.0
Apartamento;Recreio dos Bandeirantes;3;2;1;105;2300.0;842.0;0.0;Apartamento;3142.0
Apartamento;Leblon;2;1;2;120;10000.0;1271.0;290.0;Apartamento;11561.0
Apartamento;Copacabana;2;0;0;76;3500.0;800.0;0.0;Apartamento;4300.0
Apartamento;Copacabana;1;0;0;51;1600.0;550.0;75.0;Apartamento;2225.0
Apartamento;Flamengo;2;1;1;88;2800.0;700.0;0.0;Apartamento;3500.0
Apartamento;Santa Teresa;1;0;0;36;1300.0;180.0;14.0;Apartamento;1494.0
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1280.0;390.0;Apartamento;4570.0
Apartamento;Botafogo;7;2;4;256;12000.0;2200.0;255.0;Apartamento;14455.0
Apartamento;Leblon;2;2;2;162;10000.0;3250.0;6400.0;Apartamento;19650.0
Apartamento;Recreio dos Bandeirantes;3;0;1;102;2500.0;895.0;180.0;Apartamento;3575.0
Apartamento;Flamengo;5;1;1;240;6000.0;2200.0;701.0;Apartamento;8901.0
Apartamento;Maracanã;2;1;1;83;2800.0;730.0;108.0;Apartamento;3638.0
Apartamento;Leblon;3;2;1;179;5000.0;3990.0;0.0;Apartamento;8990.0
Apartamento;Barra da Tijuca;3;2;1;120;4800.0;2600.0;500.0;Apartamento;7900.0
Apartamento;Barra da Tijuca;4;3;4;300;12000.0;4000.0;815.0;Apartamento;16815.0
Apartamento;Leblon;4;2;2;250;17000.0;5000.0;620.0;Apartamento;22620.0
Apartamento;Copacabana;1;0;0;50;2500.0;450.0;0.0;Apartamento;2950.0
Apartamento;Barra da Tijuca;2;1;1;63;2700.0;1250.0;350.0;Apartamento;4300.0
Apartamento;Barra da Tijuca;2;2;1;105;4500.0;1850.0;667.0;Apartamento;7017.0
Apartamento;Vila Isabel;2;1;0;65;1550.0;340.0;21.0;Apartamento;1911.0
Apartamento;Botafogo;2;1;1;90;4500.0;940.0;1894.0;Apartamento;7334.0
Apartamento;Barra da Tijuca;3;3;3;160;8500.0;2300.0;350.0;Apartamento;11150.0
Apartamento;Barra da Tijuca;4;3;3;245;14000.0;4000.0;0.0;Apartamento;18000.0
Apartamento;Lagoa;2;1;1;82;3000.0;1000.0;3400.0;Apartamento;7400.0
Casa de Condomínio;Barra da Tijuca;4;3;2;434;7400.0;2695.0;12115.0;Casa;22210.0
Quitinete;Copacabana;1;0;0;24;1300.0;500.0;0.0;Apartamento;1800.0
Apartamento;Barra da Tijuca;3;2;1;110;4500.0;1100.0;550.0;Apartamento;6150.0
Quitinete;Copacabana;1;0;0;30;1500.0;551.0;30.0;Apartamento;2081.0
Apartamento;Copacabana;2;0;0;72;2100.0;1250.0;140.0;Apartamento;3490.0
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;479;10000.0;2700.0;300.0;Casa;13000.0
Apartamento;Barra da Tijuca;4;3;4;296;9000.0;4500.0;8124.0;Apartamento;21624.0
Apartamento;Barra da Tijuca;2;1;1;70;2400.0;1100.0;130.0;Apartamento;3630.0
Apartamento;Leblon;4;2;1;352;10000.0;3340.0;1327.0;Apartamento;14667.0
Apartamento;Lagoa;4;3;3;270;16000.0;3800.0;1400.0;Apartamento;21200.0
Apartamento;Magalhães Bastos;2;1;0;70;900.0;400.0;0.0;Apartamento;1300.0
Apartamento;Méier;3;1;2;89;1100.0;740.0;109.0;Apartamento;1949.0
Apartamento;Glória;1;0;1;35;2500.0;520.0;25.0;Apartamento;3045.0
Apartamento;Vila Isabel;2;0;0;77;1400.0;650.0;400.0;Apartamento;2450.0
Apartamento;Ipanema;4;2;1;260;14700.0;3600.0;0.0;Apartamento;18300.0
Apartamento;Copacabana;2;0;0;110;3000.0;800.0;159.0;Apartamento;3959.0
Apartamento;Barra da Tijuca;3;2;1;125;4500.0;1753.0;299.0;Apartamento;6552.0
Apartamento;Tijuca;2;1;0;65;1600.0;320.0;0.0;Apartamento;1920.0
Apartamento;Barra da Tijuca;2;1;1;85;1800.0;1297.0;107.0;Apartamento;3204.0
Apartamento;Ipanema;2;0;0;70;3700.0;680.0;0.0;Apartamento;4380.0
Casa;Santa Teresa;5;4;0;380;8000.0;0.0;269.0;Casa;8269.0
Apartamento;Flamengo;2;1;1;99;2750.0;1400.0;150.0;Apartamento;4300.0
Apartamento;Catete;2;0;0;70;1750.0;750.0;80.0;Apartamento;2580.0
Apartamento;Barra da Tijuca;1;1;0;57;1900.0;1500.0;310.0;Apartamento;3710.0
Apartamento;Botafogo;2;1;1;83;3300.0;1094.0;255.0;Apartamento;4649.0
Casa;Barra da Tijuca;5;3;5;776;20000.0;2130.0;20000.0;Casa;42130.0
Apartamento;Copacabana;3;1;0;140;3700.0;1350.0;329.0;Apartamento;5379.0
Apartamento;Lagoa;4;3;1;240;7300.0;2700.0;800.0;Apartamento;10800.0
Casa;Barra da Tijuca;4;3;4;700;16000.0;2140.0;1700.0;Casa;19840.0
Apartamento;Barra da Tijuca;1;1;1;70;2100.0;1136.0;260.0;Apartamento;3496.0
Apartamento;Barra da Tijuca;3;2;1;90;3000.0;1150.0;211.0;Apartamento;4361.0
Apartamento;Copacabana;1;0;0;44;1600.0;424.0;24.0;Apartamento;2048.0
Apartamento;Ipanema;3;1;1;177;10000.0;4600.0;0.0;Apartamento;14600.0
Apartamento;Bonsucesso;2;0;0;70;1000.0;465.0;0.0;Apartamento;1465.0
Apartamento;Laranjeiras;3;1;0;119;3000.0;1050.0;185.0;Apartamento;4235.0
Apartamento;Flamengo;4;1;1;220;5300.0;1305.0;315.0;Apartamento;6920.0
Apartamento;Catete;2;1;1;75;2300.0;725.0;115.0;Apartamento;3140.0
Apartamento;Barra da Tijuca;2;1;1;64;2000.0;1023.0;174.0;Apartamento;3197.0
Apartamento;Leblon;2;2;1;117;7000.0;2750.0;0.0;Apartamento;9750.0
Quitinete;Flamengo;1;0;0;23;1300.0;420.0;25.0;Apartamento;1745.0
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1800.0;890.0;129.0;Apartamento;2819.0
Apartamento;Madureira;3;1;1;60;1200.0;460.0;0.0;Apartamento;1660.0
Apartamento;Barra da Tijuca;4;3;3;550;24000.0;8000.0;2000.0;Apartamento;34000.0
Apartamento;Flamengo;2;0;0;75;2000.0;600.0;80.0;Apartamento;2680.0
Apartamento;Leblon;3;2;1;170;7300.0;2340.0;540.0;Apartamento;10180.0
Apartamento;Barra da Tijuca;3;2;3;116;4200.0;1550.0;370.0;Apartamento;6120.0
Apartamento;Pechincha;3;1;1;75;1500.0;590.0;0.0;Apartamento;2090.0
Casa;Irajá;1;0;0;35;700.0;0.0;0.0;Casa;700.0
Apartamento;Copacabana;2;0;0;80;2700.0;620.0;150.0;Apartamento;3470.0
Apartamento;Ipanema;3;2;1;160;6300.0;2200.0;495.0;Apartamento;8995.0
Apartamento;Copacabana;2;1;1;70;3000.0;850.0;120.0;Apartamento;3970.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;50;880.0;297.0;14.0;Apartamento;1191.0
Apartamento;Botafogo;3;2;1;130;3000.0;1210.0;0.0;Apartamento;4210.0
Apartamento;Vila Isabel;2;0;0;74;1450.0;240.0;22.0;Apartamento;1712.0
Apartamento;Engenho de Dentro;2;0;0;60;1000.0;410.0;13.0;Apartamento;1423.0
Apartamento;Copacabana;3;1;1;95;2200.0;1330.0;169.0;Apartamento;3699.0
